,Setup,latitude,longitude,MonthStart,MonthEnd,ghi_sum,ResultPVWm2Front,ResultPVWm2Back,ResultPVGround,edgemean,insidemean,testbedAmean,testbedBmean,testbedCmean,testbedDmean,testbedEmean,testbedFmean,edge_normGHI,inside_normGHI,testbedA_normGHI,testbedB_normGHI,testbedC_normGHI,testbedD_normGHI,testbedE_normGHI,testbedF_normGHI,Month
24,2,30.38,-84.37,11,11,98292,117365.1135888889,"[13413.33843, 13136.42789, 12932.272950000002, 13084.762230000002, 13421.25745, 13815.02397, 14310.87636, 14784.180409999999, 15383.21508]","[39674.1224, 38805.157199999994, 36850.1296, 37089.932199999996, 36889.14770000001, 38093.08320000001, 41753.997500000005, 43268.9024, 44243.525299999994, 44496.807100000005, 47280.2544, 49540.3479, 50497.251399999994, 51754.5743, 56115.798400000014, 56856.39139999999, 57039.5068, 58772.9305, 61242.63889999999, 64275.731900000006, 66231.3158, 66043.3499, 68099.7003, 70326.69499999999, 71298.81340000001, 72789.4304, 71789.20319999999, 72219.03259999999, 73769.3338, 74315.9669, 74813.04879999999, 77132.8611, 77095.05459999999, 77553.61190000002, 80951.93860000001, 81534.8345, 82069.43340000001, 82687.931, 83005.31549999998, 83560.675, 83843.2258, 84144.85969999999, 84380.2382, 84872.49670000002, 85148.4516, 84975.38350000001, 82912.91399999999, 83887.02130000001, 83987.98149999998, 84158.8156, 83461.55269999999, 83723.5154, 84344.80069999999, 84297.6526, 84623.75039999999, 84413.50029999999, 84423.5219, 85232.79639999999, 86166.9414, 86115.4624, 85979.7062, 86423.2141, 86327.71190000001, 86905.82950000002, 87066.75700000001, 87796.56060000001, 87371.1624, 87204.3216, 86813.59480000002, 86225.56100000002, 86426.0605, 86120.3765, 85695.03839999999, 84165.28430000001, 83926.0559, 83246.38380000001, 82383.8226, 82132.45509999999, 82644.2846, 82250.66009999998, 81627.549, 81635.0184, 81101.8235, 80567.17809999999, 79052.56070000002, 77995.711, 75519.61130000002, 73144.57400000001, 70212.8098, 68036.0111, 66499.53160000002, 65151.089799999994, 62894.1672, 59758.0513, 58316.1011, 56158.759099999996, 53771.051100000004, 47508.42789999999, 44633.7926, 42413.313799999996, 40234.3491]",46600.195380000005,77682.40830987655,57980.75322307693,75045.37113846155,83805.84055384615,84874.24846923078,86311.10110769232,78003.12404375,0.4740995745330241,0.7903227964623424,0.589882729246296,0.7634941921871724,0.8526211752110665,0.8634909094252917,0.8781091147569723,0.7935856839188337,Nov
25,2,30.38,-84.37,12,12,79761,95680.99734444443,"[10316.62603, 10079.474180000001, 10077.520960000002, 10201.955880000001, 10519.284689999999, 10849.09599, 11263.383369999998, 11759.34375, 12249.535300000001]","[27226.736879999997, 26078.51717, 27043.84886, 27448.391649999994, 30126.28111, 31973.8577, 33396.74858000001, 33424.54609999999, 34511.634450000005, 37814.975049999994, 40941.84385, 42842.73706, 43813.13676000001, 43954.33966, 44234.770679999994, 46527.18546, 48629.120310000006, 49221.65137999999, 50171.31375999999, 53993.84968000001, 54821.52622, 56244.42744, 57051.97658, 58439.92983, 59290.28507, 59689.15920000001, 59955.21058, 62538.700560000005, 62308.47974, 62694.1055, 64547.87829, 65097.931099999994, 65617.47730000001, 64952.817299999995, 65308.803900000006, 66455.2119, 66325.56769999999, 66270.8406, 66468.61561, 67023.74115, 67213.36889, 67484.83913000001, 67726.31938, 68292.74462, 68483.28360000001, 68829.57184, 69220.32407, 68707.47731, 68724.31654, 68824.91240999999, 69388.95817, 69257.95553000002, 68700.48378, 69338.29984, 70266.37922, 70945.37570000002, 70843.70938, 70739.40517000001, 71008.47848, 71368.11060999999, 71697.10524000002, 71603.19687999999, 71928.39650999999, 69854.38970999999, 70211.97817000002, 70066.91724, 69906.4318, 69148.21411999999, 69206.27046, 68886.55042000001, 68662.94287, 68258.92801999999, 68164.93455, 69271.37328, 69734.49732, 68944.66552000001, 68858.76833000002, 68599.81104, 67078.83051, 65624.64749999999, 64476.14858999999, 63556.95168000001, 62494.80691000001, 62320.34724, 62814.75788, 61372.32826, 60675.613829999995, 60549.931809999995, 58688.577150000005, 57344.679599999996, 55168.97985, 50516.64533, 48112.47201, 44852.90361, 43492.86095, 42495.49371, 39216.238110000006, 35954.60815, 34175.26674000001, 31315.157779999998, 28774.955290000005]",35397.6069615,63653.93728555555,48649.836833846144,62838.15309769231,67751.6161876923,70306.33618538463,69484.75572846153,63035.61535625,0.44379592735171325,0.7980584155860075,0.6099451716233014,0.7878305575117202,0.8494328830843683,0.8814625717504122,0.8711620432098586,0.7903062318206893,Dec
26,2,30.38,-84.37,5,9,892269,1082470.9079777778,"[118374.01711999999, 114105.42605, 113151.03501999998, 112977.9914, 114632.45981, 117006.67581999999, 120937.73628000001, 125051.73004, 131254.34449]","[303684.1612000001, 288621.11710000003, 287930.08679999993, 293975.35680000007, 298512.7886, 314693.1192999999, 329540.2288, 354869.30079999997, 390676.26410000003, 401394.17209999997, 441103.21430000005, 469496.37769999995, 487391.18929999997, 505359.16599999997, 531309.4576000001, 547820.4078, 560368.2638000001, 588962.6325000001, 595448.8626000001, 613376.1518, 620108.7069, 635094.1055999999, 646303.2461999999, 652058.1903, 661426.9375, 668388.1137999999, 677993.0989000001, 682689.5668999999, 684893.3170000002, 708046.4395, 713489.2967, 724365.9800999999, 727610.8625, 733520.2257999999, 741887.3726, 746434.5282, 749609.7156000002, 752069.1318, 761873.9501, 764967.8523, 766796.9315999999, 776584.8716999999, 778381.6987000001, 779720.0317999999, 779557.9238000001, 781219.1239, 783783.233, 786716.8651, 787053.7153, 790115.8165, 794046.6936999998, 795910.8448999999, 796893.4156, 795777.7396, 796326.6607000001, 797667.2626999998, 799044.4001000001, 802844.5868, 798785.9994, 800873.083, 799057.8543, 799443.549, 801224.1516, 807824.0430999999, 807918.4470000002, 807487.4498000001, 803420.4606, 806475.3750999998, 804047.0702000002, 796140.6322999997, 796301.8223, 792057.2021999998, 786735.7938, 783747.2449, 781603.9371000001, 775551.8788999999, 769144.0865, 766606.6352, 758970.1404, 750752.3414, 742574.8888, 737191.5950999999, 725835.9045999999, 715676.0897, 703777.3938, 693613.7801000001, 679343.4779999999, 660560.1481, 632885.456, 607999.8145, 581163.8173999999, 543419.5995, 512864.37450000003, 481190.9016, 450073.94380000007, 432429.32159999997, 388206.7716, 361054.1613, 332947.6848, 314470.09780000005, 299945.1862]",369024.93191499996,721687.651128395,557087.8293923076,701754.1484461538,772948.8495923076,797445.2235615384,798075.6638461538,706352.96553125,0.41358035739782506,0.8088229571221178,0.6243496405145842,0.7864827181557958,0.8662733431199645,0.8937273664797706,0.8944339250227832,0.7916367883802419,Summer
27,2,30.38,-84.37,1,12,1717601,2078588.1914444447,"[235513.3034, 226769.1757, 222359.4296, 222152.8797, 228251.20809999996, 233261.84219999998, 240278.41500000004, 247820.87449999998, 258744.0558]","[594744.5515999999, 570928.2762000001, 578272.6856000001, 576593.4238999999, 599137.2860999999, 618830.516, 649328.3896999999, 691547.2457999999, 743968.5434000002, 748797.0418, 830055.1824000002, 880899.093, 925498.2260000001, 965195.811, 1006398.1760000001, 1039936.2209999999, 1064269.9682999998, 1085226.4802, 1126353.1672, 1154966.7208, 1181748.5938, 1207921.0327, 1220200.6814, 1261660.0797000001, 1269254.234, 1283303.6341, 1293625.6742, 1311047.3054, 1320687.6415, 1352420.0336, 1360339.9780999997, 1378317.5505000001, 1388155.2928, 1408140.0152999999, 1415480.5117000004, 1422879.9583000003, 1439602.7748, 1453047.3515, 1454824.168, 1456194.0346000001, 1473197.3092, 1473557.0372000001, 1474501.7951999998, 1490209.0532, 1502342.6312, 1509687.8546999996, 1517335.5392, 1523061.4037, 1524058.2480000004, 1524078.6925000001, 1527233.5002, 1524574.1133000003, 1524474.9161999999, 1522802.8991999999, 1526276.5309, 1537492.4135, 1537714.126, 1538476.3686000002, 1538543.5010999998, 1538700.2836000002, 1544584.8062, 1539007.7471999999, 1540832.8199, 1532232.1025999999, 1538329.2753, 1532030.658, 1535370.3106, 1536681.7034999998, 1538224.3117000002, 1534715.8396, 1521804.1775, 1517895.3354, 1511573.4799, 1511040.9191, 1514978.4782000002, 1506717.1874, 1489353.5793, 1480788.7699999998, 1460035.4708, 1448451.411, 1434226.0289999999, 1421239.2770000002, 1396654.5280999998, 1384247.3879, 1356286.5476999998, 1342880.5034999999, 1315299.4518000002, 1284171.7207999998, 1241113.9201000002, 1198531.8762, 1157516.4033000001, 1085089.3044999999, 1037125.3928000001, 975949.5077, 907587.6879, 851589.1778, 791947.4164, 740747.4739999999, 693864.4072, 650709.625, 619530.1878]",736314.4070599999,1384602.2695950617,1052974.565676923,1343485.5314769233,1483970.7077307692,1532612.2998846157,1528131.4931769234,1369844.62899375,0.428687691180897,0.8061256773808712,0.6130495765180173,0.7821872084826006,0.8639787166698023,0.8922982112170497,0.8896894524263338,0.7975336699231953,Season
28,3,30.38,-84.37,1,1,91957,102794.7063,"[12536.07367, 12457.267299999998, 12368.769159999998, 12360.25913, 12379.12625, 12406.92216, 12466.387830000003, 12531.80824, 12610.17174]","[42906.305499999995, 42550.623999999996, 43392.3995, 44274.415199999996, 45239.4894, 45949.118700000006, 46352.96590000001, 45904.3157, 45671.6044, 48491.685699999995, 48171.67049999999, 50377.9942, 50633.9857, 50066.38939999999, 51006.836, 51175.9212, 52377.799399999996, 52702.3876, 53592.8199, 56302.947799999994, 57207.1945, 55860.288199999995, 56433.9049, 56774.93639999999, 57125.7255, 57171.07610000001, 57545.10140000001, 57419.3336, 56766.424199999994, 56682.668699999995, 55801.00419999999, 57547.969300000004, 58290.5275, 58236.1067, 59538.5084, 59512.3501, 59777.4719, 60391.9255, 58586.6582, 58332.6619, 58797.574700000005, 57326.72640000001, 56905.981999999996, 56307.3319, 55647.593799999995, 53874.980200000005, 54189.931500000006, 51657.283, 49709.07549999999, 49078.2286, 48416.324400000005, 47799.6743, 46736.18429999999, 44680.1649, 43564.1791]",47021.94748999999,55897.02279142858,52146.90419999999,56829.8575,58280.87838461538,,,,0.5113471240906075,0.6078604433749315,0.5670792239851233,0.6180046924105832,0.633784033674602,,,,Jan
29,3,30.38,-84.37,2,2,106849,120715.91316666667,"[16170.41338, 16139.434450000002, 15652.8377, 15202.868719999999, 15075.71303, 15039.48514, 15269.51091, 15264.706259999999, 15266.756629999996]","[53019.61080000001, 52561.75849999999, 52443.05210000001, 52523.696099999994, 53751.0919, 53402.51599999999, 53332.23930000001, 51534.2554, 51425.424499999994, 53558.935000000005, 54535.085, 55832.364199999996, 56225.36549999999, 56519.82429999999, 57357.61550000001, 58677.712799999994, 58787.998600000006, 59545.494, 60020.342099999994, 60037.0471, 60961.534799999994, 61383.6011, 63473.178199999995, 63382.566100000004, 61880.82819999999, 62880.8239, 62716.721999999994, 62761.7157, 64655.2813, 64661.763499999994, 64815.4965, 65759.92460000001, 64878.54099999999, 64835.35050000001, 64768.08170000001, 64743.89699999999, 65482.504799999995, 64794.81089999999, 65221.19589999999, 64478.91219999999, 64866.598000000005, 64396.8252, 66317.44410000001, 65768.0948, 64947.511600000005, 64003.61549999999, 63882.9093, 61723.1464, 61158.484200000006, 60497.1361, 59880.70790000001, 54960.5511, 54203.76340000001, 53956.14710000001, 54192.678600000014]",55800.58596,62353.48721999998,58045.48944545455,63488.35464545455,65038.44366923076,,,,0.5222377931473388,0.5835664088573592,0.5432478492588096,0.5941876353120249,0.6086949215175692,,,,Feb
30,3,30.38,-84.37,3,3,137720,155151.19446666664,"[18556.96804, 18329.754501, 18317.784370999998, 18212.824731999997, 18261.231832999998, 18255.380492, 18284.318019, 18343.155745, 18495.202399]","[64887.50289, 64659.61997999999, 64747.032159999995, 67992.00988, 69556.64667000002, 69181.48916000001, 70223.43494999998, 69535.4662, 68861.02326, 71429.02448000001, 72203.46182000001, 71878.94266, 72965.83682999999, 73380.17965, 72808.31244999998, 72536.41109, 78824.80544, 81458.4261, 81977.69606, 85036.75642, 85151.99414000001, 83725.60358000001, 83597.08897, 82642.12334, 82110.36239, 81973.18420000002, 80658.36456999999, 80018.52225, 81184.14431999999, 83591.37410999999, 86162.88019, 85902.54181000001, 87026.33482, 84761.24476000002, 86000.07032, 88002.11011, 88477.08549999999, 89691.20758000002, 88609.20092999999, 87893.28266000001, 87151.0982, 87351.77073, 84221.54514, 82895.25703, 81506.78295, 80452.05618, 77345.6512, 79511.97832, 77685.31743, 76377.10367, 73817.43621999999, 70885.38552000001, 67668.83552, 67323.78428, 65038.31519]",70858.95565799999,82382.17151771429,77111.16569636363,82869.65361181817,86429.76851769231,,,,0.5145146359134475,0.5981859680345214,0.5599126176035698,0.6017256288978955,0.6275760130532407,,,,Mar
31,3,30.38,-84.37,4,4,176755,211423.42548888893,"[21947.714060000002, 21713.280459999998, 21671.86963, 21617.36944, 21688.019640000002, 21778.14164, 21864.82136, 22053.018320000003, 22205.8273]","[85368.8653, 84884.2303, 85157.7722, 85033.2604, 85723.7562, 85201.5243, 86620.0453, 84279.1645, 85847.43909999999, 89348.20580000001, 93376.23440000002, 94648.3796, 96320.67880000001, 96123.5564, 96249.4557, 100220.4599, 99727.0235, 101958.8846, 102410.80790000001, 103622.70820000001, 104376.3651, 104096.9096, 102194.9928, 102445.4554, 101634.0418, 102313.52300000002, 101119.93130000001, 100515.97689999998, 107934.2093, 107396.5548, 107487.728, 109931.8329, 110268.2461, 107190.57640000002, 106109.591, 106031.6784, 106843.24179999999, 105874.1127, 108307.28289999999, 106518.5295, 104682.7058, 103527.5025, 102803.94780000001, 101383.90000000001, 98748.5837, 96562.62590000001, 95161.30529999999, 94319.52090000002, 91713.72660000001, 90764.13190000001, 86689.85399999999, 86576.7728, 87394.4296, 86539.57890000001, 85914.3922]",87955.03007499999,102982.73167142857,99003.14128181819,104279.1959818182,105253.06912307692,,,,0.49760985587394974,0.5826298077645813,0.5601150817901512,0.58996461758829,0.5954743521998072,,,,Apr
32,3,30.38,-84.37,5,5,203781,241424.85070333333,"[26466.864055000002, 26121.407936000007, 25663.030165000004, 25578.95634499999, 25814.802437000002, 25852.008308999997, 25766.087291, 25976.095573000002, 25730.898937]","[98854.55974, 98113.70084000002, 98757.40693000001, 100545.5923, 101132.75466999998, 101792.50447000001, 103862.86386, 106748.91656, 103501.30870000002, 104204.23126999997, 111105.04264, 112468.43036, 114079.04812000002, 114829.33789000001, 114599.39020000001, 113069.24013, 113981.58696, 112198.57745999999, 114418.22559999999, 115259.16764, 116073.78938, 119076.06068, 120686.25698000002, 119905.07697999998, 119959.80718999999, 118758.13571999999, 119035.59904999999, 117591.36258, 117141.02974999999, 121079.79570000002, 122905.94885, 122409.44469999998, 123114.33523000001, 121802.55569000001, 121780.80055000001, 119710.75650999999, 118582.51524999998, 118657.40009999997, 117301.88515, 117657.30589000003, 113762.77613000003, 112281.69454, 111073.37435999999, 107891.92268, 106566.60405999998, 104073.12146, 100787.26806, 99404.83440000002, 98076.45233999997, 98433.11657999999, 99717.67156000002, 97558.34695000004, 98061.10753000001, 97823.8816, 94732.62129999998]",100309.113056,116594.6937342857,113825.6214890909,119868.04710727272,116167.99431846157,,,,0.4922397723830976,0.5721568435442249,0.5585683723658776,0.5882199376157381,0.5700629318653926,,,,May
33,3,30.38,-84.37,6,6,189458,217805.26111111112,"[24023.004899999996, 23740.133199999997, 23535.0197, 23468.2332, 23428.7241, 23496.5178, 23635.9881, 23837.0563, 24174.6636]","[84637.9475, 84549.2511, 83141.9379, 84947.9201, 86668.38719999998, 88978.1249, 92577.7378, 94125.89110000001, 97062.44450000001, 99998.166, 102347.74769999999, 104573.06759999998, 105662.92730000001, 107595.53159999999, 111242.4999, 113296.7801, 115214.59049999999, 117497.77570000001, 117535.2645, 117795.33630000001, 114652.975, 117090.24670000002, 120736.6227, 121034.50979999999, 122075.00779999999, 124626.5787, 124416.14830000002, 123129.3535, 123883.8517, 123571.4638, 123562.586, 121206.8627, 120158.1669, 118183.2918, 117668.1187, 116155.2738, 114523.69869999998, 114496.18570000002, 112132.02370000002, 111765.99439999998, 110287.20499999999, 107031.2867, 107157.912, 104474.6085, 103376.65770000001, 99388.3829, 98994.07159999998, 95918.0081, 94277.08290000001, 94679.25, 86504.1919, 84871.2297, 85087.6262, 85958.8888, 85255.7736]",90381.11569,115147.37575714284,111583.13601818183,122303.02106363635,112108.49412307693,,,,0.4770509331355762,0.6077725710032981,0.5889597484306909,0.6455416032241253,0.5917327013009581,,,,Jun
34,3,30.38,-84.37,7,7,177755,199232.2557888889,"[22036.818592999996, 21852.952025, 21745.209167000005, 21755.369009000002, 21801.117692, 21899.055696, 22056.893310000003, 22272.819913, 22515.028699000002]","[81926.20984000002, 81558.03045000002, 80957.92996000001, 79971.30006, 82001.26341, 85269.82895000001, 88688.70037, 90660.18920999998, 93903.28484000001, 97807.6131, 100850.68648, 100528.16583999999, 102718.28454, 103130.05118000001, 108274.42984, 110766.13579, 111879.26740000001, 114085.49964999998, 114961.41711000001, 116641.23426999999, 114157.20751000001, 117884.52133, 117632.85846, 117393.55329, 118407.35959000001, 119316.47561999998, 117963.88235000001, 115960.22628999999, 115161.89592999997, 114690.61576999999, 114150.95722999999, 113248.74068999999, 112138.54835, 111952.82038, 112120.60355, 110554.70262000001, 108952.02849, 107949.41736, 107959.94614000001, 105638.71171999999, 103844.52049000002, 101295.16838999999, 97789.26264, 95931.33070000002, 93586.14705999999, 89882.27143999998, 87242.16775, 87496.92498, 86584.9673, 83023.73392, 82776.50850999999, 81833.59233000003, 80450.39375, 80965.79216999999, 79820.60789000003]",85141.06551150001,109986.19068714285,108908.39814636366,116528.28059545453,105362.55445307694,,,,0.47897986279710847,0.6187516001639496,0.6126882402540781,0.6555555714070183,0.5927403136512444,,,,Jul
35,3,30.38,-84.37,8,8,173351,200753.40730000002,"[22369.426809999997, 22015.04912, 21996.676590000003, 22047.569910000002, 22059.598599999998, 22092.00087, 22149.09711, 22108.6223, 22251.318399999996]","[85157.9954, 85084.59760000001, 84194.0728, 84452.3303, 82820.05810000001, 85382.7551, 86296.20689999999, 86274.9857, 85045.1676, 90402.18389999999, 91891.29209999998, 93765.9155, 93868.0698, 93380.5806, 94718.12539999999, 94270.2994, 97329.3642, 99336.34809999999, 100654.113, 101982.7003, 101968.25029999999, 102953.0473, 102001.51849999999, 102869.0603, 102749.58330000001, 102433.8854, 102574.06659999999, 104963.3732, 106422.4527, 107804.92710000002, 108079.07119999999, 108629.15569999999, 107819.71190000001, 107992.55080000001, 106377.98889999998, 105858.75029999999, 105906.7761, 105017.753, 103616.9108, 101241.40589999998, 100650.86910000001, 100209.15900000001, 99045.588, 98137.35740000001, 98486.37210000001, 93878.76879999999, 92908.43620000001, 91105.4725, 89889.0574, 86697.1036, 86705.3815, 84361.61150000001, 85205.4142, 85363.86699999998, 85324.3502]",86827.49081500001,101571.61123714285,96651.36897272727,104680.01284545452,103104.70717692308,,,,0.5008767807223495,0.5859303450060447,0.557547224837049,0.6038616035987939,0.5947742278782533,,,,Aug
36,3,30.38,-84.37,9,9,147924,169595.9183111111,"[19159.347719, 18957.433358, 18791.024140999998, 18733.229072, 18888.908917, 18954.902116, 19098.919494, 19245.683404000003, 19197.455645]","[76306.74648, 75543.99826, 74233.94304, 72460.63979999999, 75285.35657, 75941.73174, 78091.63626, 77246.54131, 77693.68755999999, 79633.67672000002, 81255.3325, 82191.39077, 83750.90784999999, 85026.01213, 85528.70311999999, 86588.77286000001, 86351.7026, 85705.06435, 85498.42640000001, 84519.37154000001, 86002.87874, 86591.36362, 88583.27059, 88794.02434, 88583.39736999999, 88294.81178999999, 88017.10955000001, 91418.01709, 91699.41824, 91609.14825000001, 93180.59029, 92228.79972, 93528.61877, 92781.27674, 91834.59461, 90656.9488, 90652.22915999999, 89717.97862000001, 89388.53189999999, 88505.16841999999, 86082.12735, 84020.71833999999, 82681.92684, 82678.26924, 79704.07374, 79226.61882, 77321.26852, 76533.50331, 73158.68110999999, 72528.82360999999, 72479.62517000001, 72387.36582, 71823.33878, 72299.91535, 73992.91992999999]",75209.500908,87532.88503542855,84765.32389636362,89909.08644090909,87864.03557923077,,,,0.5084333908493551,0.5917422800588719,0.5730329351313082,0.6078059438692105,0.5939809333119086,,,,Sep
37,3,30.38,-84.37,10,10,133998,159661.92700000003,"[17384.4027, 17223.278, 17102.82163, 17036.50172, 17126.15512, 17169.89527, 17246.60814, 17356.77239, 17449.05812]","[71928.70302, 70735.4083, 71531.52527, 70244.16949, 73884.34721, 72899.36732, 72487.01188, 71433.57428, 69275.57837999999, 72125.53472, 73672.28182, 72621.95592000001, 75430.00656000001, 75882.07242, 76687.46637000001, 76229.16351, 75275.27231, 74781.92755000001, 74050.55994, 73449.53158, 73378.50285, 75161.89063, 75349.66636999999, 76838.72528, 77735.46784, 80560.92922000002, 79547.01213999999, 79735.58655, 80418.83756, 79935.21615, 83038.58811, 84109.66049000001, 83875.32243999999, 84089.50745, 82241.53682000001, 80930.8397, 80997.26291, 81247.52065, 81967.00670999999, 81728.77737, 77512.85351, 76998.7476, 75415.44462, 74236.45397999999, 69525.43903000001, 69401.24756999999, 68074.58943, 67192.45665000001, 66382.68321, 67787.85139, 68740.1291, 68869.77238, 69814.39095, 70621.06387000001, 73237.76655]",70333.3585485,77847.34382742859,74678.06734818182,79311.96184909092,79289.7471376923,,,,0.5248836441476737,0.580958998100185,0.5573073280808805,0.5918891464730139,0.5917233625702795,,,,Oct
38,3,30.38,-84.37,11,11,98292,112131.07696666667,"[12878.562100000001, 12769.93671, 12719.47175, 12722.23794, 12695.79314, 12705.92913, 12821.971650000001, 12864.430260000001, 12948.239379999999]","[51638.681869999986, 51171.95980999999, 51505.47905, 50797.74219, 51737.43926, 52432.346139999994, 52481.21269, 51133.26781, 51594.11055, 51665.79799, 52507.87487, 51786.02405, 53997.41433000001, 53959.50108, 53443.383239999996, 53533.973889999994, 53473.90607, 54739.41289, 54325.643240000005, 54230.03792999999, 53721.70176, 54858.33458, 54964.806169999996, 56721.494210000004, 59368.07126, 60169.673899999994, 59083.31569, 59138.77649, 59718.52107999999, 59222.50746000001, 59658.87793999999, 59666.638929999994, 60175.79313, 60420.09712, 59996.38391999999, 59119.43594, 58516.12901, 57978.97937, 57602.176960000004, 53030.19541, 52815.5165, 52776.4239, 52203.7208, 51718.53269, 51068.68747, 50823.72606, 52148.52954, 51836.19292, 53900.659309999995, 54680.4133, 53796.7385, 53842.2195, 54273.56519999999, 53941.08828, 54178.41042]",52478.9790195,55991.77037942857,53610.806668181816,58415.547064545455,55955.544016923086,,,,0.533908955148944,0.5696472793251595,0.5454239070136107,0.5943062208983992,0.5692787207191133,,,,Nov
39,3,30.38,-84.37,12,12,79761,90228.37927777779,"[10108.737299999999, 10058.3481, 10037.747800000001, 10077.275399999999, 10112.5103, 10181.2482, 10267.4261, 10363.1667, 10452.9607]","[39983.5625, 39762.9907, 40128.278900000005, 40296.8116, 39926.58439999999, 39727.041099999995, 39008.4992, 37390.229, 36035.859599999996, 38785.15180000001, 39144.094399999994, 40361.931, 42421.486899999996, 43085.115099999995, 42272.874299999996, 42522.590800000005, 42168.4404, 41962.0067, 43587.503099999994, 45951.620500000005, 46346.11579999999, 47122.2048, 47475.171299999995, 48151.691000000006, 49196.323000000004, 47251.5518, 47591.5429, 47839.51449999999, 47698.44009999999, 47557.1248, 47795.8734, 49114.157, 49283.730899999995, 50132.199499999995, 51054.15379999999, 50187.83039999999, 49501.77109999999, 51091.147699999994, 49965.6663, 48758.89689999999, 48381.2961, 48120.319200000005, 47649.347400000006, 47996.941999999995, 47063.11869999999, 46577.6195, 45397.1094, 45548.55590000001, 44062.40119999999, 43920.6408, 42665.815500000004, 42216.4422, 41758.9345, 41770.4308, 39626.887599999995]",41229.49231,46737.25124571429,42711.25263636363,47890.32678181818,49168.186153846145,,,,0.5169129312571307,0.5859662146376586,0.535490435630993,0.6004228480312205,0.6164439532333614,,,,Dec
40,3,30.38,-84.37,5,9,892269,1030303.1094444444,"[114466.739, 113036.46200000001, 112042.77379999998, 112113.42970000001, 111990.9946, 112685.8023, 113369.0315, 113849.63320000001, 114405.2367]","[424171.08209999994, 423663.9621, 423337.2521, 423502.78740000003, 431269.4024000001, 440776.8223, 451419.8952, 453242.5349, 455058.19539999997, 482105.6908, 481114.0019, 494019.7301, 494916.5458, 499061.3096, 505977.0814, 516659.80150000006, 528134.7096999999, 532858.2999, 533404.0559, 532962.1942, 535810.5262000001, 548017.7517, 550859.4813999999, 553834.6336, 554297.0389, 556706.4845, 563650.9451, 557419.5249000001, 554645.5480000001, 556471.4744, 563734.0891999999, 563094.2420000001, 559906.7552, 553038.2864, 548989.7185, 541278.1327, 540420.0377999999, 534917.0308999999, 526963.0181, 527085.4212, 513285.26149999996, 503686.0622, 501654.373, 489591.6233, 480967.9844, 465896.57639999996, 462362.4295999999, 446371.8038, 439156.74879999994, 438098.4308, 427364.11079999997, 425716.5437, 423973.09959999996, 420919.66579999996, 429776.6859]",439409.18599500007,531412.3764314285,514083.4778363637,556611.9285181818,524752.5927076922,,,,0.4924626833331653,0.5955741782258809,0.5761530186932009,0.6238162802004572,0.5881103038519686,,,,Summer
41,3,30.38,-84.37,1,12,1717601,1983832.1456666666,"[224365.8857, 221885.42999999996, 219874.28829999996, 219322.23059999998, 220003.04299999998, 220530.70379999996, 221309.18580000004, 222583.6398, 223410.4854]","[836083.5609999999, 832691.9359999999, 838906.19, 835915.4749999999, 848752.6329999999, 856353.57, 857860.397, 866854.96, 877174.0029999999, 898889.8300000001, 928183.375, 931758.3420000001, 949641.947, 957275.674, 945235.5, 953401.336, 987646.7520000001, 998753.3899999999, 1000223.4709999999, 1011989.4119999999, 1008765.8979999999, 1016708.062, 1037392.1390000001, 1036208.193, 1044998.4550000001, 1041113.506, 1058091.163, 1054296.319, 1062870.2360000003, 1057749.502, 1064687.0590000001, 1071274.6300000001, 1070974.9209999999, 1058150.512, 1052522.933, 1042756.144, 1041177.4360000001, 1044209.2429999999, 1031447.3899999999, 1014897.037, 1006312.9280000001, 987831.332, 983047.8259999999, 965075.623, 953127.566, 926649.8000000002, 915908.973, 893017.5769999999, 885669.9409999999, 869904.4290000001, 854616.979, 847207.548, 837924.199, 831084.568, 834383.6300000001]",862292.5099499999,1013422.7214857144,970261.3724545456,1049580.8421818183,1019348.530076923,,,,0.5020330740084571,0.5900222004328796,0.5648933439457392,0.6110737256102077,0.5934722500027206,,,,Season
